date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:52:56	991/991	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Jun%202019%2015:24:30%20GMT	http://ggprem.com/template/uploads/minecon.png	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/uploads/minecon.png	(from https://ggprem.com/)
13:52:58	37259/37259	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Jun%202019%2013:46:55%20GMT	http://ggprem.com/template/uploads/elmas.png	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/uploads/elmas.png	(from https://ggprem.com/)
13:53:00	2152/2152	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Jun%202019%2010:52:58%20GMT	https://images.dmca.com/Badges/dmca_protected_sml_120m.png?ID=719002de-6787-46e7-b16d-600d79a813a7	C:/Users/EkremTG/Desktop/TGShop/images.dmca.com/Badges/dmca_protected_sml_120m040c.png	(from https://ggprem.com/)
13:53:04	116069/116069	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Jun%202019%2013:46:52%20GMT	http://ggprem.com/template/uploads/altin.png	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/uploads/altin.png	(from https://ggprem.com/)
13:53:05	465/465	---M--	200	added ('OK')	application/zip	date:Mon,%2024%20Jun%202019%2010:53:02%20GMT	https://images.dmca.com/Badges/DMCABadgeHelper.min.js	C:/Users/EkremTG/Desktop/TGShop/images.dmca.com/Badges/DMCABadgeHelper.min.zip	(from https://ggprem.com/)
13:53:05	5911/5911	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Jun%202019%2013:46:56%20GMT	http://ggprem.com/template/assets/images/visa-mastercard.png	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/images/visa-mastercard.png	(from https://ggprem.com/)
13:53:05	1148/1148	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jun%202019%2010:53:07%20GMT	https://ggprem.com/kay%c4%b1t-ol	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/kay%c4%b1t-ol.1c.delayed	(from https://ggprem.com/)
13:53:06	3905/3905	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202019%2010:53:07%20GMT	https://ggprem.com/cdn-cgi/l/email-protection	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/cdn-cgi/l/email-protection.html	(from https://ggprem.com/)
13:53:06	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d091971-4d7%22	https://ggprem.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://ggprem.com/)
13:53:09	44342/44342	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2023%20Jun%202019%2013:46:57%20GMT	http://ggprem.com/template/assets/scripts/owl.carousel.min.js	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/scripts/owl.carousel.min.js	(from https://ggprem.com/)
13:53:09	55775/55775	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2023%20Jun%202019%2013:46:57%20GMT	http://ggprem.com/template/assets/scripts/bootstrap.min.js	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/scripts/bootstrap.min.js	(from https://ggprem.com/)
13:53:10	23128/23128	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2023%20Jun%202019%2013:46:57%20GMT	http://ggprem.com/template/assets/scripts/jquery.mask.js	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/scripts/jquery.mask.js	(from https://ggprem.com/)
13:53:10	3279/3279	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2023%20Jun%202019%2013:46:57%20GMT	http://ggprem.com/template/assets/scripts/main.js	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/scripts/main.js	(from https://ggprem.com/)
13:53:10	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2023%20Jun%202019%2013:46:57%20GMT	http://ggprem.com/template/assets/scripts/jquery.magnific-popup.min.js	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/scripts/jquery.magnific-popup.min.js	(from https://ggprem.com/)
13:53:10	86927/86927	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2023%20Jun%202019%2013:46:57%20GMT	http://ggprem.com/template/assets/scripts/jquery-3.3.1.min.js	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/scripts/jquery-3.3.1.min.js	(from https://ggprem.com/)
13:53:11	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:12%20GMT	http://ggprem.com/template/assets/styles/css/owl.video.play.png	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/owl.video.play.png	(from http://ggprem.com/template/assets/styles/css/owl.carousel.min.css)
13:53:11	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:12%20GMT	https://ggprem.com/template/assets/styles/css/owl.video.play.png	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/owl.video.play.26.delayed	(from http://ggprem.com/template/assets/styles/css/owl.carousel.min.css)
13:53:11	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:13%20GMT	http://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.eot	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.eot	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:12	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:13%20GMT	https://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.eot	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.eot	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:12	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:13%20GMT	http://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.eot?	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400d41d.eot	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:12	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:13%20GMT	https://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.eot	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.eot	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:12	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:14%20GMT	http://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.woff	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.woff	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:13	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:14%20GMT	https://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.woff	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.woff	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:13	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:14%20GMT	http://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.woff	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.woff	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:13	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:14%20GMT	https://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.woff	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.woff	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:13	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:15%20GMT	http://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.ttf	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.ttf	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:14	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:15%20GMT	https://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.ttf	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.ttf	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:14	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:15%20GMT	http://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.svg	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.svg	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:14	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:15%20GMT	https://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.svg	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-brands-400.svg	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:14	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:16%20GMT	http://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.eot	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.eot	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
